Ticker,Name,Sector,Industry,Close,Final_Score,Tech_Score,Fund_Score,Sent_Score,Pre_Score,Forecast_Score,Intrinsic_Value,Margin_Safety,PE_Ratio,ROE,Debt_to_Equity,PEG_Ratio,Market_Cap,Div_Yield,ROCE,OPM,FreeCashFlow,SalesGrowth3Y,ProfitGrowth3Y,QtrSalesGrowth,QtrProfitGrowth,Reason
NATIONALUM.NS,NATIONALUM.NS,Basic Materials,Aluminum,373.55,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,284.46,-23.89,11.230469,0.34459,0.282,0,686697873408,3.88,39.42971434773315,40.653,4887.9239168,5.438531862598772,21.30268812450602,7.3,36.7,Overvalued by 23.89%. High Financial Strength (F-Score 9/9).
INDOBORAX.NS,INDOBORAX.NS,Basic Materials,Chemicals,256.9,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,190.01,-26.07,18.02244,0.13535,0.009,0,8247130112,0.39,17.54156044826822,16.657,34.0632,-0.08691877478289589,5.33207131815856,52.7,77.3,Overvalued by 26.07%. High Financial Strength (F-Score 9/9).
GALLANTT.NS,GALLANTT.NS,Basic Materials,Steel,557.0,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,240.46,-57.31,27.70782,0.17205,21.152,0,135977967616,0.22,18.284875071924326,11.068,-67.0508864,11.137300307931653,31.598124700298126,7.3999999999999995,78.3,Overvalued by 57.31%. High Financial Strength (F-Score 7/9).
HBLENGINE.NS,HBLENGINE.NS,Industrials,Electrical Equipment & Parts,878.25,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,192.85,-78.1,38.11472,0.38127,4.396,0,244056293376,0.11,24.7953487037987,43.493998,-9.0761624,17.23261281095676,43.40328774389823,134.7,346.0,Overvalued by 78.1%. High Financial Strength (F-Score 7/9).
RBZJEWEL.NS,RBZJEWEL.NS,Consumer Cyclical,Luxury Goods,142.39,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,134.21,-7.53,12.269653,0.19124001,55.481,0,5805999616,0,18.539717894295332,18.85,-33.333312,28.113616134330698,39.13194499984542,24.4,129.7,High Financial Strength (F-Score 7/9).
AUTOAXLES.NS,AUTOAXLES.NS,Consumer Cyclical,Auto Parts,1900.8,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,1248.19,-34.65,18.370684,0.16517,1.472,0,28880582656,1.6,21.712417075898085,8.575000000000001,128.4528768,11.922959150334478,27.88908431071393,-6.7,0,Overvalued by 34.65%. High Financial Strength (F-Score 7/9).
AIAENG.NS,AIAENG.NS,Industrials,Specialty Industrial Machinery,3935.4,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,1464.93,-63.05,32.817413,0.16348,13.852,0,370015272960,0.41,18.746921208185903,25.667,591.8672384,6.34825540483912,19.622552748886733,0.3,8.9,Overvalued by 63.05%. High Financial Strength (F-Score 7/9).
INDORAMA.NS,INDORAMA.NS,Consumer Cyclical,Textile Manufacturing,43.46,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,45.65,3.78,8.10129,0.37839,245.505,0,11486367744,0,9.865942053234992,5.4640003,62.7275008,1.23817195019027,-82.67155338958003,28.4,0,Undervalued by ~5% (Graham).
HAPPYFORGE.NS,HAPPYFORGE.NS,Industrials,Metal Fabrication,1094.7,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,366.93,-66.24,37.756165,0.14789,9.832,0,102534447104,0.27,17.643423012316223,24.972999,-164.2547456,17.76810753041311,23.409807812693195,4.5,2.8000000000000003,Overvalued by 66.24%. High Financial Strength (F-Score 7/9).
INDSWFTLAB.NS,INDSWFTLAB.NS,Healthcare,Drug Manufacturers - Specialty & Generic,100.72,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,345.33,247.73,3.0660698,0.20142001,1.687,0,8123567104,0,21.35617135470466,-3.605,-315.7855488,-18.52895200876137,388.4763944336882,1176.7,1271.4,DCF Undervalued by 247.73%. Undervalued by ~242% (Graham).
SJS.NS,SJS.NS,Consumer Cyclical,Auto Parts,1684.6,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,482.87,-71.55,39.34616,0.20193,4.444,0,54263746560,0.15,22.87156829076133,22.555,105.6380032,26.16843001227518,28.89304153749579,25.4,49.2,Overvalued by 71.55%. High Financial Strength (F-Score 7/9).
SUPRIYA.NS,SUPRIYA.NS,Healthcare,Biotechnology,744.1,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,262.11,-64.77,32.770924,0.18351,0.484,0,59871158272,0.13,24.977727838195754,33.032000000000004,-24.2706256,9.374660929720324,7.379195284859352,20.3,9.8,Overvalued by 64.77%. High Financial Strength (F-Score 9/9).
SHRIPISTON.NS,SHRIPISTON.NS,Consumer Cyclical,Auto Parts,2989.9,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,1285.1,-56.97,24.359247,0.22016001,19.519,0,131541581824,0.33,24.9207662431813,17.186001,240.2727424,20.012654493837623,45.774642525330655,16.0,12.1,Overvalued by 56.97%. High Financial Strength (F-Score 7/9).
AJANTPHARM.NS,AJANTPHARM.NS,Healthcare,Drug Manufacturers - Specialty & Generic,2706.4,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,778.33,-71.22,34.698483,0.24365999,5.698,0,338040619008,2.07,31.898979139862053,24.068001,207.0749952,11.7855225519361,8.899471821491357,14.099999999999998,20.599999999999998,Overvalued by 71.22%. High Financial Strength (F-Score 7/9).
RATEGAIN.NS,RATEGAIN.NS,Technology,Software - Application,664.65,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,247.88,-62.47,37.21127,0.124060005,0.823,0,77961723904,0,16.254076132982224,15.009,119.0671232,43.20788732559153,191.68408842440843,6.4,-1.6,Overvalued by 62.47%. High Financial Strength (F-Score 9/9).
GPIL.NS,GPIL.NS,Basic Materials,Steel,265.15,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,151.98,-42.38,21.906147,0.15154,3.643,0,171086151680,0.38,21.335324419025095,16.733999999999998,-87.1671616,0.13881353023690313,-17.89889597192209,3.1,0.4,Overvalued by 42.38%. High Financial Strength (F-Score 7/9).
SANDUMA.NS,SANDUMA.NS,Basic Materials,Steel,232.41,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,128.64,-44.6,18.847403,0.22918,63.561,0,112901431296,0.18,15.965347085337475,17.804001,96.9462528,11.541151994166675,-11.360857183463157,373.5,331.8,Overvalued by 44.6%. High Financial Strength (F-Score 7/9).
INDRAMEDCO.NS,INDRAMEDCO.NS,Healthcare,Medical Care Facilities,407.8,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,175.48,-57.0,21.433823,0.29547,4.76,0,37428576256,1.1,36.7617483408192,15.865000000000002,143.5487488,14.875406000096891,40.03965389979904,8.9,16.6,Overvalued by 57.0%. High Financial Strength (F-Score 7/9).
CENTEXT.NS,CENTEXT.NS,Basic Materials,Aluminum,22.62,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,17.92,-20.52,17.617188,0.12344,63.677,0,1837363328,0,16.541808550889144,5.982,-0.86125,10.175345090311794,17.22864363581136,3.0,16.7,Overvalued by 20.52%. High Financial Strength (F-Score 7/9).
ONWARDTEC.NS,ONWARDTEC.NS,Technology,Information Technology Services,311.8,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,203.47,-34.58,17.287382,0.18664,16.959,0,7092604928,1.6,17.17437728766256,11.271,56.7840128,16.935817890195448,4.564814968285624,12.9,239.6,Overvalued by 34.58%. High Financial Strength (F-Score 7/9).
REPCOHOME.NS,REPCOHOME.NS,Financial Services,Mortgage Finance,407.3,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,975.47,138.21,5.5889177,0.13479,318.337,0,25618876416,1.6,4.0285923577504805,69.68699699999999,0,40.49928319790019,33.4652870298203,3.8,-4.7,DCF Undervalued by 138.21%. Undervalued by ~139% (Graham).
SHARDACROP.NS,SHARDACROP.NS,Basic Materials,Agricultural Inputs,829.0,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,578.1,-30.05,16.506891,0.18185,0.148,0,74669727744,1.09,15.214321828924609,6.755,117.3339648,6.483339471151073,-4.480734700807565,19.6,75.3,Overvalued by 30.05%. High Financial Strength (F-Score 9/9).
JAMNAAUTO.NS,JAMNAAUTO.NS,Consumer Cyclical,Auto Parts,126.68,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,51.37,-59.44,28.144445,0.18214001,14.586,0,50666385408,1.66,23.231010602616372,10.504,172.9814656,9.749623844826584,8.59479963539711,3.5000000000000004,1.0,Overvalued by 59.44%. High Financial Strength (F-Score 7/9).
CARRARO.NS,CARRARO.NS,Consumer Cyclical,Auto Parts,528.25,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,184.42,-64.87,30.120481,0.21754,37.201,0,29847058432,0.86,22.19994347865214,6.978,21.4567504,6.492782250012397,57.83830511318353,33.1,44.6,Overvalued by 64.87%. High Financial Strength (F-Score 7/9).
RATNAVEER.NS,RATNAVEER.NS,Basic Materials,Steel,150.37,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,140.41,-6.33,14.385796,0.13578,50.633,0,10173782016,0,12.500353992325447,7.672,-136.3267456,27.83736960278769,70.31516719899042,24.3,25.8,High Financial Strength (F-Score 7/9).
SIGMA.NS,SIGMA.NS,Technology,Information Technology Services,58.78,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,18.36,-68.88,23.886639,0.45837003,5.498,0,6072167424,0.09,49.161579621674576,28.994999999999997,18.6473744,22.84162128462166,28.673002894476006,50.0,62.5,Overvalued by 68.88%. High Financial Strength (F-Score 7/9).
COROMANDEL.NS,COROMANDEL.NS,Basic Materials,Agricultural Inputs,2320.5,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,870.46,-62.48,28.483734,0.20782,11.599,0,685237862400,0.78,26.318941772393433,10.8219996,795.1925248,9.039740309219635,10.575176644608453,29.9,21.2,Overvalued by 62.48%. High Financial Strength (F-Score 7/9).
COMSYN.NS,COMSYN.NS,Consumer Cyclical,Packaging & Containers,149.6,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,75.58,-48.25,23.40545,0.17233999,67.103,0,5835018752,0.27,11.734365201916185,10.4949996,3.82485,2.5416800116866423,-2.2102168609248185,13.600000000000001,123.30000000000001,Overvalued by 48.25%. High Financial Strength (F-Score 7/9).
MCLOUD.NS,MCLOUD.NS,Technology,Information Technology Services,23.53,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,20.24,-13.85,12.766304,0.20707001,46.793,0,13852162048,0.13,21.99018194682042,25.452,-4.8026376,33.20681239687042,51.62593607245909,4.5,13.900000000000002,High Financial Strength (F-Score 7/9).
EICHERMOT.NS,EICHERMOT.NS,Consumer Cyclical,Auto Manufacturers,7358.0,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,1836.54,-75.08,39.5896,0.24874,2.018,0,2021585321984,0.95,27.767106185792674,21.264,3344.7524352,22.328597116146163,41.344761842853586,44.800000000000004,24.4,Overvalued by 75.08%. High Financial Strength (F-Score 7/9).
MBAPL.NS,MBAPL.NS,Basic Materials,Agricultural Inputs,398.5,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,110.46,-72.25,38.41699,0.21884,68.15,0,34875523072,0.13,16.821089500212622,12.055001,-99.7067904,34.57829930677478,0.2653986060088709,61.8,120.30000000000001,Overvalued by 72.25%. High Financial Strength (F-Score 7/9).
VASWANI.NS,VASWANI.NS,Basic Materials,Steel,56.37,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,59.69,5.47,16.993994,0.0759,174.83,0,1867392128,0,6.66049789982767,5.653,-206.4314496,3.209054065867911,24.8368172338864,-16.8,-46.2,Undervalued by ~5% (Graham). High Financial Strength (F-Score 7/9).
RACLGEAR.NS,RACLGEAR.NS,Consumer Cyclical,Auto Parts,1052.2,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,435.31,-58.7,35.39288,0.123789996,72.348,0,12424636416,0,11.837501325376028,13.374,-9.3530248,17.258621520439664,-0.23450382066465547,13.4,72.7,Overvalued by 58.7%. High Financial Strength (F-Score 7/9).
NAGREEKCAP.NS,NAGREEKCAP.NS,Financial Services,Asset Management,27.01,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,80.45,197.87,2.0508733,0.86134005,329.865,0,346027904,0,30.02275612618871,116.446,-17.1855744,52.40852176487123,72.92607490565575,-65.9,-28.999999999999996,DCF Undervalued by 197.87%. Undervalued by ~197% (Graham).
DOLPHIN.NS,DOLPHIN.NS,Energy,Oil & Gas Equipment & Services,449.8,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,149.87,-66.62,33.96369,0.19451,64.104,0,17962055680,0,11.15767966305942,74.066,-310.8859648,inf,48.19005922228572,47.099999999999994,20.7,Overvalued by 66.62%. High Financial Strength (F-Score 7/9).
AVTNPL.NS,AVTNPL.NS,Basic Materials,Specialty Chemicals,66.05,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,55.73,-15.44,16.352356,0.122959994,19.139,0,10120409088,1.06,11.503785387609163,7.625,-9.5775752,0.12096590444568012,-12.846205360493478,31.6,112.20000000000002,High Financial Strength (F-Score 7/9).
PRIMESECU.NS,PRIMESECU.NS,Financial Services,Capital Markets,276.5,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,124.26,-54.98,27.963526,0.15892,0.723,0,9369644032,0.54,21.76233684312679,17.101,0,24.31173648033582,31.14559143751503,4.2,-18.5,Overvalued by 54.98%. High Financial Strength (F-Score 7/9).
SHREERAMA.NS,SHREERAMA.NS,Consumer Cyclical,Packaging & Containers,62.16,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,33.1,-46.69,15.180928,0.40311,13.028,0,8287028736,0,12.084325622596959,12.991,2.522775,11.311994095623202,118.49692698192156,17.5,27.500000000000004,Overvalued by 46.69%. High Financial Strength (F-Score 7/9).
VPRPL.NS,VPRPL.NS,Industrials,Engineering & Construction,49.27,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,81.92,65.16,20.162601,0.039690003,90.698,0,6186053120,0,9.219762736834317,6.4380005,-180.7054976,16.36283280990034,9.322995883378793,-11.700000000000001,-70.5,DCF Undervalued by 65.16%. Undervalued by ~66% (Graham).
PRICOLLTD.NS,PRICOLLTD.NS,Consumer Cyclical,Auto Parts,610.5,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,180.82,-70.28,38.93154,0.18375,10.545,0,74164887552,0.66,21.01998059676563,8.737001,27.789088,20.442682718744543,48.41425708367435,50.5,41.9,Overvalued by 70.28%. High Financial Strength (F-Score 7/9).
BLACKBUCK.NS,BLACKBUCK.NS,Technology,Software - Application,641.7,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,164.09,-74.37,38.519855,0.35064,3.633,0,116056645632,0,-22.0044253793295,15.982,193.8635008,52.28240049775359,nan,53.0,0,Overvalued by 74.37%. High Financial Strength (F-Score 7/9).
DAVANGERE.NS,DAVANGERE.NS,Consumer Defensive,Confectioners,5.04,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,10.78,113.02,33.73333,0.029930001,46.8,0,7235753472,0,6.378017593531098,25.304001999999997,-20.0487632,22.933439229427055,24.4081218610833,22.5,1185.6999999999998,DCF Undervalued by 113.02%. Undervalued by ~113% (Graham).
INFOBEAN.NS,INFOBEAN.NS,Technology,Software - Application,815.8,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,297.39,-63.72,31.506533,0.18615,4.124,0,19871836160,0.12,16.627035487463505,19.858,36.34,13.303440930628941,-11.60820489129113,27.6,79.3,Overvalued by 63.72%. High Financial Strength (F-Score 7/9).
CARYSIL.NS,CARYSIL.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",771.85,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,357.07,-53.75,27.106743,0.15262,42.1,0,21957693440,0.31,14.047426637708977,15.195,-13.9687504,19.39287117017563,-0.5287178200480858,16.2,71.3,Overvalued by 53.75%. High Financial Strength (F-Score 7/9).
MINDTECK.NS,MINDTECK.NS,Technology,Information Technology Services,224.54,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,138.35,-37.45,22.7572,0.11833999,2.04,0,7141519872,0.45,14.002077802147062,5.963,30.3575008,12.412543039423518,-4.866201388493208,-6.1,0,Overvalued by 37.45%. High Financial Strength (F-Score 7/9).
VISHNU.NS,VISHNU.NS,Basic Materials,Specialty Chemicals,507.35,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,264.72,-47.82,24.182556,0.1573,41.813,0,34152407040,0.06,15.25677507166076,11.956,-67.0641344,10.584202418954568,15.877264742319852,16.7,39.800000000000004,Overvalued by 47.82%. High Financial Strength (F-Score 7/9).
NIITMTS.NS,NIITMTS.NS,Consumer Defensive,Education & Training Services,381.15,0.5349999999999999,0.6,0.7142857142857143,0.5,0.5349999999999999,0,179.61,-52.88,25.928572,0.17095,19.46,0,52281368576,0.79,24.701683969686204,17.372,137.9966208,0,0,19.7,-15.1,Overvalued by 52.88%. High Financial Strength (F-Score 7/9).
MSUMI.NS,MSUMI.NS,Consumer Cyclical,Auto Parts,46.07,0.5344774999999999,0.6,0.5714285714285714,0.82985,0.5344774999999999,0,7.68,-83.28,48.82979,0.35456002,13.718,0,304393289728,2.39,48.588827731584495,8.2270004,400.1237504,18.39140004654498,13.83926503645414,18.5,10.299999999999999,Overvalued by 83.28%. High Financial Strength (F-Score 7/9). Positive Market Sentiment.
RAMKY.NS,RAMKY.NS,Industrials,Engineering & Construction,497.8,0.5342075,0.6,0.5714285714285714,0.82805,0.5342075,0,440.81,-11.13,17.062263,0.09883001,27.608,0,34322104320,0,17.3401276150374,14.411001,-82.4677504,11.91306664534082,102.9648074735774,-10.6,-3.8,High Financial Strength (F-Score 7/9). Positive Market Sentiment.
PCJEWELLER.NS,PCJEWELLER.NS,Consumer Cyclical,Luxury Goods,10.49,0.53291,0.4,0.8571428571428571,0.6194,0.53291,0,12.78,21.79,14.985714,0.11517,22.029,0,77595000832,0,6.101644422538724,20.924999,-625.38752,11.802819210502413,13.896016964119262,63.4,-45.300000000000004,Undervalued by ~21% (Graham). Positive Market Sentiment.
ASTRAL.NS,ASTRAL.NS,Industrials,Building Products & Equipment,1462.6,0.5327999999999999,0.8,0.5714285714285714,0.352,0.5327999999999999,0,245.25,-83.26,77.064705,0.13975,6.769,0,393572515840,0.26,19.431519051290913,11.6960004,284.9250048,9.902066074007298,2.6833140112257237,15.1,22.400000000000002,Overvalued by 83.26%. Strong technical uptrend (RSI/MACD bullish). High Financial Strength (F-Score 7/9).
PNB.NS,PNB.NS,Financial Services,Banks - Regional,124.5,0.5316908333333333,0.6,0.6666666666666666,0.58905,0.5316908333333333,0,212.51,70.69,8.037443,0.12706,0,0,1431103078400,2.36,9.008753807150274,44.085,0,13.240705876914127,68.53084912842546,-2.3,15.6,DCF Undervalued by 70.69%. Undervalued by ~70% (Graham).
TECHM.NS,TECHM.NS,Technology,Information Technology Services,1588.5,0.5315995,0.6,0.7142857142857143,0.47733,0.5315995,0,593.92,-62.7,31.52247,0.16267,6.992,0,1410319777792,2.83,21.46704080422809,12.142,5508.6751744,5.876394590085199,-8.589294749476462,5.1,-4.5,Overvalued by 62.7%. High Financial Strength (F-Score 7/9).
SATIN.NS,SATIN.NS,Financial Services,Credit Services,151.38,0.53145,0.4,0.7142857142857143,0.9430000000000001,0.53145,0,255.91,68.36,12.438625,0.05207,367.777,0,16718178304,0,2.103139014125503,37.657002,0,21.47916436577082,107.94728726543661,49.4,19.0,DCF Undervalued by 68.36%. Undervalued by ~69% (Graham). High Financial Strength (F-Score 7/9). Positive Market Sentiment.
INTENTECH.NS,INTENTECH.NS,Technology,Software - Infrastructure,116.86,0.5299999999999999,0.8,0.5,0.5,0.5299999999999999,0,76.12,-34.18,27.211765,0.071830004,0,0,2703828224,0.86,14.427091507287809,25.807999999999996,-0.0857625,21.751579020534017,-5.0550571821456725,10.0,10.299999999999999,Overvalued by 34.18%. Strong technical uptrend (RSI/MACD bullish). High Financial Strength (F-Score 7/9).
IDBI.NS,IDBI.NS,Financial Services,Banks - Regional,104.85,0.5299178333333333,0.6,0.6666666666666666,0.57723,0.5299178333333333,0,110.91,5.64,12.15162,0.15128,0,0,1129004269568,2.0,9.356825613020765,62.272000000000006,0,11.553940847189681,44.412444695159124,29.799999999999997,73.4,Undervalued by ~5% (Graham).
DRREDDY.NS,DRREDDY.NS,Healthcare,Drug Manufacturers - Specialty & Generic,1186.5,0.5298775,0.6,0.7142857142857143,0.46585,0.5298775,0,824.95,-30.76,16.96327,0.1736,16.167,0,991991889920,0.67,21.21695053473442,18.445998,1356.287488,14.938020396677064,33.87143933281283,9.8,14.6,Overvalued by 30.76%. High Financial Strength (F-Score 7/9).
MEDPLUS.NS,MEDPLUS.NS,Healthcare,Pharmaceutical Retailers,834.3,0.5289425,0.6,0.5714285714285714,0.79295,0.5289425,0,237.37,-71.6,51.37369,0.11209,64.689,0,100107829248,0,16.424302279552396,4.7810003,335.9774976,17.470197350410576,16.202638664364354,6.5,43.0,Overvalued by 71.6%. High Financial Strength (F-Score 7/9). Positive Market Sentiment.
SOBHA.NS,SOBHA.NS,Real Estate,Real Estate - Development,1549.4,0.5286924999999999,0.8,0.42857142857142855,0.65795,0.5286924999999999,0,369.79,-76.14,109.92908,0.03664,23.042,0,165712887808,0.19,5.620093678477389,4.933,135.322496,16.269250782866163,-18.231194659266727,50.8,161.8,Overvalued by 76.14%. Strong technical uptrend (RSI/MACD bullish). High Financial Strength (F-Score 7/9). Positive Market Sentiment.
MAHABANK.NS,MAHABANK.NS,Financial Services,Banks - Regional,65.9,0.5282288333333333,0.6,0.6666666666666666,0.56597,0.5282288333333333,0,90.71,37.98,7.8076005,0.21174999,0,0,505642811392,3.79,10.543616897611587,55.34799700000001,0,18.87647762217739,68.74050723770011,25.5,27.200000000000003,DCF Undervalued by 37.98%. Undervalued by ~37% (Graham).
NCC.NS,NCC.NS,Industrials,Engineering & Construction,148.16,0.5273855,0.4,0.8571428571428571,0.58257,0.5273855,0,184.66,24.64,11.712254,0.11417,37.893,0,93021757440,1.56,18.23906141888399,7.405,-1074.707456,25.734827679466644,19.33779162917293,-12.6,-5.4,Undervalued by ~24% (Graham).
BSOFT.NS,BSOFT.NS,Technology,Information Technology Services,419.6,0.527220625,0.6,0.7142857142857143,0.4481375,0.527220625,0,222.08,-47.0,25.34785,0.1328,4.089,0,116762804224,1.55,20.64032484772763,14.530000000000001,562.3991296,9.178462679996091,3.681981513939414,-2.9000000000000004,-8.6,Overvalued by 47.0%. High Financial Strength (F-Score 7/9).
TATVA.NS,TATVA.NS,Basic Materials,Specialty Chemicals,1360.0,0.5271999999999999,0.8,0.42857142857142855,0.648,0.5271999999999999,0,235.16,-82.79,179.29134,0.02377,11.004,0,32068761600,0.07,1.0932493305057198,10.656,-72.079872,-4.141048200624264,-60.94099950688804,47.9,0,Overvalued by 82.79%. Strong technical uptrend (RSI/MACD bullish). High Financial Strength (F-Score 7/9). Positive Market Sentiment.
MTARTECH.NS,MTARTECH.NS,Industrials,Specialty Industrial Machinery,2637.6,0.5271999999999999,0.8,0.42857142857142855,0.648,0.5271999999999999,0,281.01,-89.38,182.28807,0.06199,25.061,0,81359118336,0,9.806262801045271,6.0539998,-0.95625,28.134897476999665,-4.5800837943401955,-28.7,-77.4,Overvalued by 89.38%. Strong technical uptrend (RSI/MACD bullish). High Financial Strength (F-Score 7/9). Positive Market Sentiment.
STALLION.NS,STALLION.NS,Basic Materials,Specialty Chemicals,216.09,0.526805,0.6,0.5714285714285714,0.7787,0.526805,0,66.49,-69.23,43.478874,0.19826001,0.366,0,17141394432,0,15.609014285874439,14.63,1.112025,26.690459348681816,15.266103440623112,55.60000000000001,914.3000000000001,Overvalued by 69.23%. High Financial Strength (F-Score 9/9). Positive Market Sentiment.
TATASTEEL.NS,TATASTEEL.NS,Basic Materials,Steel,189.25,0.5247565,0.8,0.42857142857142855,0.63171,0.5247565,0,96.68,-48.94,34.743122,0.071729995,99.699,0,2361544409088,1.9,8.74563878866689,10.2290004,9407.4462208,-3.636438598660241,-55.99983866003788,8.9,271.6,Overvalued by 48.94%. Strong technical uptrend (RSI/MACD bullish). Positive Market Sentiment.
THANGAMAYL.NS,THANGAMAYL.NS,Consumer Cyclical,Luxury Goods,3832.1,0.5241475,0.8,0.42857142857142855,0.62765,0.5241475,0,719.68,-81.22,62.51835,0.21837,96.321,0,119137386496,0.33,10.56886858179815,5.1799998,-726.9725184,30.82561112049507,45.48592317700386,44.7,0,Overvalued by 81.22%. Strong technical uptrend (RSI/MACD bullish). Positive Market Sentiment.
FORTIS.NS,FORTIS.NS,Healthcare,Medical Care Facilities,909.95,0.5241399999999999,0.8,0.42857142857142855,0.6275999999999999,0.5241399999999999,0,194.46,-78.64,67.59465,0.112679996,32.958,0,687389409280,0.11,10.456183790599214,19.322,-1786.6006528,11.059001117707057,11.727135463424855,17.299999999999997,82.1,Overvalued by 78.64%. Strong technical uptrend (RSI/MACD bullish). Positive Market Sentiment.
ORIENTCER.NS,ORIENTCER.NS,Basic Materials,Specialty Chemicals,46.66,0.5228625,0.6,0.5714285714285714,0.7524166666666667,0.5228625,0,28.01,-40.27,33.02817,0.05959,16.058,0,5611078656,0.54,5.527140335579501,8.116999,6.6846,6.88699284156522,13.099536571894156,62.1,320.0,Overvalued by 40.27%. High Financial Strength (F-Score 7/9). Positive Market Sentiment.
PERSISTENT.NS,PERSISTENT.NS,Technology,Information Technology Services,6274.0,0.5225974999999999,0.6,0.5714285714285714,0.75065,0.5225974999999999,0,1050.06,-83.33,59.06619,0.26198998,5.651,0,980909883392,0.56,29.90057864573319,16.273001,1818.6725376,27.865958290495186,26.579099067954594,23.599999999999998,43.7,Overvalued by 83.33%. High Financial Strength (F-Score 7/9). Positive Market Sentiment.
SAIL.NS,SAIL.NS,Basic Materials,Steel,152.44,0.522535,0.8,0.42857142857142855,0.6169,0.522535,0,139.92,-7.98,24.563812,0.044120003,57.763,0,629073838080,1.05,6.775475155587903,4.025,9305.542656,-0.31781950060094655,-42.13813844781722,8.200000000000001,-53.5,Strong technical uptrend (RSI/MACD bullish). Positive Market Sentiment.
NRL.NS,NRL.NS,Industrials,Waste Management,54.45,0.5218425,0.4,0.7142857142857143,0.87895,0.5218425,0,27.68,-48.94,29.456522,0.10967,11.462,0,3743539456,0,17.897011522488427,5.789,-5.3634376,-0.15436344054720053,-8.507646674541869,-4.7,-18.8,Overvalued by 48.94%. High Financial Strength (F-Score 7/9). Positive Market Sentiment.
NAM-INDIA.NS,NAM-INDIA.NS,Financial Services,Asset Management,864.05,0.520265,0.6,0.5714285714285714,0.7351,0.520265,0,179.36,-79.29,41.755062,0.31588,1.938,0,552301953024,2.08,40.37722055011726,65.827006,678.1262336,19.51677479422511,20.0155140813995,0.4,-5.0,Overvalued by 79.29%. High Financial Strength (F-Score 7/9). Positive Market Sentiment.
